厂商,icon,模型型号,场景,文档路径,Curl
OpenAI,"https://oss.gptproto.com/ai-draw/AiIcon/GPT.png?x-oss-process=image/format,webp/quality,q_100/resize,w_160,h_160,m_fill",gpt-4.1-nano,text-to-text,https://docs.gptproto.com/docs/allapi/OpenAI/gpt-4.1-nano/official-format/text-to-text-response,"[{""content"": [{""title"": ""Text To Text (Response)"", ""curl"": ""curl --location 'https://gptproto.com/v1/responses' \\\n--header 'Authorization: GPTPROTO_API_KEY' \\\n--header 'Content-Type: application/json' \\\n--data '{\n  \""model\"": \""gpt-4.1-nano\"",\n  \""input\"": [\n    {\n      \""role\"": \""user\"",\n      \""content\"": [\n        {\n          \""type\"": \""input_text\"",\n          \""text\"": \""Write a short poem about artificial intelligence and its impact on humanity.\""\n        }\n      ]\n    }\n  ]\n}'\n""}, {""title"": ""Text to Text (Chat)"", ""curl"": ""curl --location 'https://gptproto.com/v1/chat/completions' \\\n--header 'Authorization: GPTPROTO_API_KEY' \\\n--header 'Content-Type: application/json' \\\n--data '{\n  \""model\"": \""gpt-4.1-nano\"",\n  \""messages\"": [\n    {\n      \""role\"": \""user\"",\n      \""content\"": \""Who are you?\""\n    }\n  ],\n  \""stream\"": false\n}'\n""}], ""label"": ""Official Format""}]"
OpenAI,"https://oss.gptproto.com/ai-draw/AiIcon/GPT.png?x-oss-process=image/format,webp/quality,q_100/resize,w_160,h_160,m_fill",gpt-4.1-nano,web-search,https://docs.gptproto.com/docs/allapi/OpenAI/gpt-4.1-nano/official-format/web-search-response,"[{""content"": [{""title"": ""Web Search"", ""curl"": ""curl --location 'https://gptproto.com/v1/responses' \\\n--header 'Authorization: GPTPROTO_API_KEY' \\\n--header 'Content-Type: application/json' \\\n--data '{\n  \""model\"": \""gpt-4.1-nano\"",\n  \""tools\"": [\n    {\n      \""type\"": \""web_search_preview\""\n    }\n  ],\n  \""input\"": [\n    {\n      \""role\"": \""user\"",\n      \""content\"": [\n        {\n          \""type\"": \""input_text\"",\n          \""text\"": \""What are the latest breakthroughs in quantum computing and their potential applications?\""\n        }\n      ]\n    }\n  ]\n}'\n""}], ""label"": ""Official Format""}]"
OpenAI,"https://oss.gptproto.com/ai-draw/AiIcon/GPT.png?x-oss-process=image/format,webp/quality,q_100/resize,w_160,h_160,m_fill",gpt-4.1-nano-2025-04-14,file-analysis,https://docs.gptproto.com/docs/allapi/OpenAI/gpt-4.1-nano-2025-04-14/official-format/file-analysis-response,"[{""content"": [{""title"": ""File Analysis"", ""curl"": ""curl --location 'https://gptproto.com/v1/responses' \\\n--header 'Authorization: GPTPROTO_API_KEY' \\\n--header 'Content-Type: application/json' \\\n--data '{\n  \""model\"": \""gpt-4.1-nano-2025-04-14\"",\n  \""input\"": [\n    {\n      \""role\"": \""user\"",\n      \""content\"": [\n        {\n          \""type\"": \""input_text\"",\n          \""text\"": \""what is in this file?\""\n        },\n        {\n          \""type\"": \""input_file\"",\n          \""file_url\"": \""https://tos.gptproto.com/resource/gptproto.pdf\""\n        }\n      ]\n    }\n  ]\n}'\n""}], ""label"": ""Official Format""}]"
OpenAI,"https://oss.gptproto.com/ai-draw/AiIcon/GPT.png?x-oss-process=image/format,webp/quality,q_100/resize,w_160,h_160,m_fill",gpt-4.1-nano-2025-04-14,image-to-text,https://docs.gptproto.com/docs/allapi/OpenAI/gpt-4.1-nano-2025-04-14/official-format/image-to-text-response,"[{""content"": [{""title"": ""Image To Text (Response)"", ""curl"": ""curl --location 'https://gptproto.com/v1/responses' \\\n--header 'Authorization: GPTPROTO_API_KEY' \\\n--header 'Content-Type: application/json' \\\n--data '{\n  \""model\"": \""gpt-4.1-nano-2025-04-14\"",\n  \""input\"": [\n    {\n      \""role\"": \""user\"",\n      \""content\"": [\n        {\n          \""type\"": \""input_text\"",\n          \""text\"": \""What is in this image?\""\n        },\n        {\n          \""type\"": \""input_image\"",\n          \""image_url\"": \""https://tos.gptproto.com/resource/cat.png\""\n        }\n      ]\n    }\n  ]\n}'\n""}, {""title"": ""Image To Text (Chat)"", ""curl"": ""curl --location 'https://gptproto.com/v1/chat/completions' \\\n--header 'Authorization: GPTPROTO_API_KEY' \\\n--header 'Content-Type: application/json' \\\n--data '{\n  \""model\"": \""gpt-4.1-nano-2025-04-14\"",\n  \""messages\"": [\n    {\n      \""role\"": \""user\"",\n      \""content\"": [\n        {\n          \""type\"": \""text\"",\n          \""text\"": \""What is in this image?\""\n        },\n        {\n          \""type\"": \""image_url\"",\n          \""image_url\"": {\n            \""url\"": \""https://tos.gptproto.com/resource/cat.png\""\n          }\n        }\n      ]\n    }\n  ],\n  \""max_tokens\"": 300\n}'\n""}], ""label"": ""Official Format""}]"
OpenAI,"https://oss.gptproto.com/ai-draw/AiIcon/GPT.png?x-oss-process=image/format,webp/quality,q_100/resize,w_160,h_160,m_fill",gpt-4.1-nano-2025-04-14,text-to-text,https://docs.gptproto.com/docs/allapi/OpenAI/gpt-4.1-nano-2025-04-14/official-format/text-to-text-response,"[{""content"": [{""title"": ""Text To Text (Response)"", ""curl"": ""curl --location 'https://gptproto.com/v1/responses' \\\n--header 'Authorization: GPTPROTO_API_KEY' \\\n--header 'Content-Type: application/json' \\\n--data '{\n  \""model\"": \""gpt-4.1-nano-2025-04-14\"",\n  \""input\"": [\n    {\n      \""role\"": \""user\"",\n      \""content\"": [\n        {\n          \""type\"": \""input_text\"",\n          \""text\"": \""Write a short poem about artificial intelligence and its impact on humanity.\""\n        }\n      ]\n    }\n  ]\n}'\n""}, {""title"": ""Text to Text (Chat)"", ""curl"": ""curl --location 'https://gptproto.com/v1/chat/completions' \\\n--header 'Authorization: GPTPROTO_API_KEY' \\\n--header 'Content-Type: application/json' \\\n--data '{\n  \""model\"": \""gpt-4.1-nano-2025-04-14\"",\n  \""messages\"": [\n    {\n      \""role\"": \""user\"",\n      \""content\"": \""Who are you?\""\n    }\n  ],\n  \""stream\"": false\n}'\n""}], ""label"": ""Official Format""}]"
OpenAI,"https://oss.gptproto.com/ai-draw/AiIcon/GPT.png?x-oss-process=image/format,webp/quality,q_100/resize,w_160,h_160,m_fill",gpt-4.1-nano-2025-04-14,web-search,https://docs.gptproto.com/docs/allapi/OpenAI/gpt-4.1-nano-2025-04-14/official-format/web-search-response,"[{""content"": [{""title"": ""Web Search"", ""curl"": ""curl --location 'https://gptproto.com/v1/responses' \\\n--header 'Authorization: GPTPROTO_API_KEY' \\\n--header 'Content-Type: application/json' \\\n--data '{\n  \""model\"": \""gpt-4.1-nano-2025-04-14\"",\n  \""tools\"": [\n    {\n      \""type\"": \""web_search_preview\""\n    }\n  ],\n  \""input\"": [\n    {\n      \""role\"": \""user\"",\n      \""content\"": [\n        {\n          \""type\"": \""input_text\"",\n          \""text\"": \""What are the latest breakthroughs in quantum computing and their potential applications?\""\n        }\n      ]\n    }\n  ]\n}'\n""}], ""label"": ""Official Format""}]"
OpenAI,"https://oss.gptproto.com/ai-draw/AiIcon/GPT.png?x-oss-process=image/format,webp/quality,q_100/resize,w_160,h_160,m_fill",gpt-4o,file-analysis,https://docs.gptproto.com/docs/allapi/OpenAI/gpt-4o/official-format/file-analysis-response,"[{""content"": [{""title"": ""File Analysis"", ""curl"": ""curl --location 'https://gptproto.com/v1/responses' \\\n--header 'Authorization: GPTPROTO_API_KEY' \\\n--header 'Content-Type: application/json' \\\n--data '{\n  \""model\"": \""gpt-4o\"",\n  \""input\"": [\n    {\n      \""role\"": \""user\"",\n      \""content\"": [\n        {\n          \""type\"": \""input_text\"",\n          \""text\"": \""what is in this file?\""\n        },\n        {\n          \""type\"": \""input_file\"",\n          \""file_url\"": \""https://tos.gptproto.com/resource/gptproto.pdf\""\n        }\n      ]\n    }\n  ]\n}'\n""}], ""label"": ""Official Format""}]"
OpenAI,"https://oss.gptproto.com/ai-draw/AiIcon/GPT.png?x-oss-process=image/format,webp/quality,q_100/resize,w_160,h_160,m_fill",gpt-4o,image-to-text,https://docs.gptproto.com/docs/allapi/OpenAI/gpt-4o/official-format/image-to-text-response,"[{""content"": [{""title"": ""Image To Text (Response)"", ""curl"": ""curl --location 'https://gptproto.com/v1/responses' \\\n--header 'Authorization: GPTPROTO_API_KEY' \\\n--header 'Content-Type: application/json' \\\n--data '{\n  \""model\"": \""gpt-4o\"",\n  \""input\"": [\n    {\n      \""role\"": \""user\"",\n      \""content\"": [\n        {\n          \""type\"": \""input_text\"",\n          \""text\"": \""What is in this image?\""\n        },\n        {\n          \""type\"": \""input_image\"",\n          \""image_url\"": \""https://tos.gptproto.com/resource/cat.png\""\n        }\n      ]\n    }\n  ]\n}'\n""}, {""title"": ""Image To Text (Chat)"", ""curl"": ""curl --location 'https://gptproto.com/v1/chat/completions' \\\n--header 'Authorization: GPTPROTO_API_KEY' \\\n--header 'Content-Type: application/json' \\\n--data '{\n  \""model\"": \""gpt-4o\"",\n  \""messages\"": [\n    {\n      \""role\"": \""user\"",\n      \""content\"": [\n        {\n          \""type\"": \""text\"",\n          \""text\"": \""What is in this image?\""\n        },\n        {\n          \""type\"": \""image_url\"",\n          \""image_url\"": {\n            \""url\"": \""https://tos.gptproto.com/resource/cat.png\""\n          }\n        }\n      ]\n    }\n  ],\n  \""max_tokens\"": 300\n}'\n""}], ""label"": ""Official Format""}]"
OpenAI,"https://oss.gptproto.com/ai-draw/AiIcon/GPT.png?x-oss-process=image/format,webp/quality,q_100/resize,w_160,h_160,m_fill",gpt-4o,text-to-text,https://docs.gptproto.com/docs/allapi/OpenAI/gpt-4o/official-format/text-to-text-response,"[{""content"": [{""title"": ""Text To Text (Response)"", ""curl"": ""curl --location 'https://gptproto.com/v1/responses' \\\n--header 'Authorization: GPTPROTO_API_KEY' \\\n--header 'Content-Type: application/json' \\\n--data '{\n  \""model\"": \""gpt-4o\"",\n  \""input\"": [\n    {\n      \""role\"": \""user\"",\n      \""content\"": [\n        {\n          \""type\"": \""input_text\"",\n          \""text\"": \""Write a short poem about artificial intelligence and its impact on humanity.\""\n        }\n      ]\n    }\n  ]\n}'\n""}, {""title"": ""Text to Text (Chat)"", ""curl"": ""curl --location 'https://gptproto.com/v1/chat/completions' \\\n--header 'Authorization: GPTPROTO_API_KEY' \\\n--header 'Content-Type: application/json' \\\n--data '{\n  \""model\"": \""gpt-4o\"",\n  \""messages\"": [\n    {\n      \""role\"": \""user\"",\n      \""content\"": \""Who are you?\""\n    }\n  ],\n  \""stream\"": false\n}'\n""}], ""label"": ""Official Format""}]"
OpenAI,"https://oss.gptproto.com/ai-draw/AiIcon/GPT.png?x-oss-process=image/format,webp/quality,q_100/resize,w_160,h_160,m_fill",gpt-4o,web-search,https://docs.gptproto.com/docs/allapi/OpenAI/gpt-4o/official-format/web-search-response,"[{""content"": [{""title"": ""Web Search"", ""curl"": ""curl --location 'https://gptproto.com/v1/responses' \\\n--header 'Authorization: GPTPROTO_API_KEY' \\\n--header 'Content-Type: application/json' \\\n--data '{\n  \""model\"": \""gpt-4o\"",\n  \""tools\"": [\n    {\n      \""type\"": \""web_search_preview\""\n    }\n  ],\n  \""input\"": [\n    {\n      \""role\"": \""user\"",\n      \""content\"": [\n        {\n          \""type\"": \""input_text\"",\n          \""text\"": \""What are the latest breakthroughs in quantum computing and their potential applications?\""\n        }\n      ]\n    }\n  ]\n}'\n""}], ""label"": ""Official Format""}]"
OpenAI,"https://oss.gptproto.com/ai-draw/AiIcon/GPT.png?x-oss-process=image/format,webp/quality,q_100/resize,w_160,h_160,m_fill",gpt-4o-2024-11-20,file-analysis,https://docs.gptproto.com/docs/allapi/OpenAI/gpt-4o-2024-11-20/official-format/file-analysis-response,"[{""content"": [{""title"": ""File Analysis"", ""curl"": ""curl --location 'https://gptproto.com/v1/responses' \\\n--header 'Authorization: GPTPROTO_API_KEY' \\\n--header 'Content-Type: application/json' \\\n--data '{\n  \""model\"": \""gpt-4o-2024-11-20\"",\n  \""input\"": [\n    {\n      \""role\"": \""user\"",\n      \""content\"": [\n        {\n          \""type\"": \""input_text\"",\n          \""text\"": \""what is in this file?\""\n        },\n        {\n          \""type\"": \""input_file\"",\n          \""file_url\"": \""https://tos.gptproto.com/resource/gptproto.pdf\""\n        }\n      ]\n    }\n  ]\n}'\n""}], ""label"": ""Official Format""}]"
OpenAI,"https://oss.gptproto.com/ai-draw/AiIcon/GPT.png?x-oss-process=image/format,webp/quality,q_100/resize,w_160,h_160,m_fill",gpt-4o-2024-11-20,image-to-text,https://docs.gptproto.com/docs/allapi/OpenAI/gpt-4o-2024-11-20/official-format/image-to-text-response,"[{""content"": [{""title"": ""Image To Text (Response)"", ""curl"": ""curl --location 'https://gptproto.com/v1/responses' \\\n--header 'Authorization: GPTPROTO_API_KEY' \\\n--header 'Content-Type: application/json' \\\n--data '{\n  \""model\"": \""gpt-4o-2024-11-20\"",\n  \""input\"": [\n    {\n      \""role\"": \""user\"",\n      \""content\"": [\n        {\n          \""type\"": \""input_text\"",\n          \""text\"": \""What is in this image?\""\n        },\n        {\n          \""type\"": \""input_image\"",\n          \""image_url\"": \""https://tos.gptproto.com/resource/cat.png\""\n        }\n      ]\n    }\n  ]\n}'\n""}, {""title"": ""Image To Text (Chat)"", ""curl"": ""curl --location 'https://gptproto.com/v1/chat/completions' \\\n--header 'Authorization: GPTPROTO_API_KEY' \\\n--header 'Content-Type: application/json' \\\n--data '{\n  \""model\"": \""gpt-4o-2024-11-20\"",\n  \""messages\"": [\n    {\n      \""role\"": \""user\"",\n      \""content\"": [\n        {\n          \""type\"": \""text\"",\n          \""text\"": \""What is in this image?\""\n        },\n        {\n          \""type\"": \""image_url\"",\n          \""image_url\"": {\n            \""url\"": \""https://tos.gptproto.com/resource/cat.png\""\n          }\n        }\n      ]\n    }\n  ],\n  \""max_tokens\"": 300\n}'\n""}], ""label"": ""Official Format""}]"
OpenAI,"https://oss.gptproto.com/ai-draw/AiIcon/GPT.png?x-oss-process=image/format,webp/quality,q_100/resize,w_160,h_160,m_fill",gpt-4o-2024-11-20,text-to-text,https://docs.gptproto.com/docs/allapi/OpenAI/gpt-4o-2024-11-20/official-format/text-to-text-response,"[{""content"": [{""title"": ""Text To Text (Response)"", ""curl"": ""curl --location 'https://gptproto.com/v1/responses' \\\n--header 'Authorization: GPTPROTO_API_KEY' \\\n--header 'Content-Type: application/json' \\\n--data '{\n  \""model\"": \""gpt-4o-2024-11-20\"",\n  \""input\"": [\n    {\n      \""role\"": \""user\"",\n      \""content\"": [\n        {\n          \""type\"": \""input_text\"",\n          \""text\"": \""Write a short poem about artificial intelligence and its impact on humanity.\""\n        }\n      ]\n    }\n  ]\n}'\n""}, {""title"": ""Text to Text (Chat)"", ""curl"": ""curl --location 'https://gptproto.com/v1/chat/completions' \\\n--header 'Authorization: GPTPROTO_API_KEY' \\\n--header 'Content-Type: application/json' \\\n--data '{\n  \""model\"": \""gpt-4o-2024-11-20\"",\n  \""messages\"": [\n    {\n      \""role\"": \""user\"",\n      \""content\"": \""Who are you?\""\n    }\n  ],\n  \""stream\"": false\n}'\n""}], ""label"": ""Official Format""}]"
OpenAI,"https://oss.gptproto.com/ai-draw/AiIcon/GPT.png?x-oss-process=image/format,webp/quality,q_100/resize,w_160,h_160,m_fill",gpt-4o-2024-11-20,web-search,https://docs.gptproto.com/docs/allapi/OpenAI/gpt-4o-2024-11-20/official-format/web-search-response,"[{""content"": [{""title"": ""Web Search"", ""curl"": ""curl --location 'https://gptproto.com/v1/responses' \\\n--header 'Authorization: GPTPROTO_API_KEY' \\\n--header 'Content-Type: application/json' \\\n--data '{\n  \""model\"": \""gpt-4o-2024-11-20\"",\n  \""tools\"": [\n    {\n      \""type\"": \""web_search_preview\""\n    }\n  ],\n  \""input\"": [\n    {\n      \""role\"": \""user\"",\n      \""content\"": [\n        {\n          \""type\"": \""input_text\"",\n          \""text\"": \""What are the latest breakthroughs in quantum computing and their potential applications?\""\n        }\n      ]\n    }\n  ]\n}'\n""}], ""label"": ""Official Format""}]"
OpenAI,"https://oss.gptproto.com/ai-draw/AiIcon/GPT.png?x-oss-process=image/format,webp/quality,q_100/resize,w_160,h_160,m_fill",gpt-4o-mini,file-analysis,https://docs.gptproto.com/docs/allapi/OpenAI/gpt-4o-mini/official-format/file-analysis-response,"[{""content"": [{""title"": ""File Analysis"", ""curl"": ""curl --location 'https://gptproto.com/v1/responses' \\\n--header 'Authorization: GPTPROTO_API_KEY' \\\n--header 'Content-Type: application/json' \\\n--data '{\n  \""model\"": \""gpt-4o-mini\"",\n  \""input\"": [\n    {\n      \""role\"": \""user\"",\n      \""content\"": [\n        {\n          \""type\"": \""input_text\"",\n          \""text\"": \""what is in this file?\""\n        },\n        {\n          \""type\"": \""input_file\"",\n          \""file_url\"": \""https://tos.gptproto.com/resource/gptproto.pdf\""\n        }\n      ]\n    }\n  ]\n}'\n""}], ""label"": ""Official Format""}]"
OpenAI,"https://oss.gptproto.com/ai-draw/AiIcon/GPT.png?x-oss-process=image/format,webp/quality,q_100/resize,w_160,h_160,m_fill",gpt-4o-mini,image-to-text,https://docs.gptproto.com/docs/allapi/OpenAI/gpt-4o-mini/official-format/image-to-text-response,"[{""content"": [{""title"": ""Image To Text (Response)"", ""curl"": ""curl --location 'https://gptproto.com/v1/responses' \\\n--header 'Authorization: GPTPROTO_API_KEY' \\\n--header 'Content-Type: application/json' \\\n--data '{\n  \""model\"": \""gpt-4o-mini\"",\n  \""input\"": [\n    {\n      \""role\"": \""user\"",\n      \""content\"": [\n        {\n          \""type\"": \""input_text\"",\n          \""text\"": \""What is in this image?\""\n        },\n        {\n          \""type\"": \""input_image\"",\n          \""image_url\"": \""https://tos.gptproto.com/resource/cat.png\""\n        }\n      ]\n    }\n  ]\n}'\n""}, {""title"": ""Image To Text (Chat)"", ""curl"": ""curl --location 'https://gptproto.com/v1/chat/completions' \\\n--header 'Authorization: GPTPROTO_API_KEY' \\\n--header 'Content-Type: application/json' \\\n--data '{\n  \""model\"": \""gpt-4o-mini\"",\n  \""messages\"": [\n    {\n      \""role\"": \""user\"",\n      \""content\"": [\n        {\n          \""type\"": \""text\"",\n          \""text\"": \""What is in this image?\""\n        },\n        {\n          \""type\"": \""image_url\"",\n          \""image_url\"": {\n            \""url\"": \""https://tos.gptproto.com/resource/cat.png\""\n          }\n        }\n      ]\n    }\n  ],\n  \""max_tokens\"": 300\n}'\n""}], ""label"": ""Official Format""}]"
OpenAI,"https://oss.gptproto.com/ai-draw/AiIcon/GPT.png?x-oss-process=image/format,webp/quality,q_100/resize,w_160,h_160,m_fill",gpt-4o-mini,text-to-text,https://docs.gptproto.com/docs/allapi/OpenAI/gpt-4o-mini/official-format/text-to-text-response,"[{""content"": [{""title"": ""Text To Text (Response)"", ""curl"": ""curl --location 'https://gptproto.com/v1/responses' \\\n--header 'Authorization: GPTPROTO_API_KEY' \\\n--header 'Content-Type: application/json' \\\n--data '{\n  \""model\"": \""gpt-4o-mini\"",\n  \""input\"": [\n    {\n      \""role\"": \""user\"",\n      \""content\"": [\n        {\n          \""type\"": \""input_text\"",\n          \""text\"": \""Write a short poem about artificial intelligence and its impact on humanity.\""\n        }\n      ]\n    }\n  ]\n}'\n""}, {""title"": ""Text to Text (Chat)"", ""curl"": ""curl --location 'https://gptproto.com/v1/chat/completions' \\\n--header 'Authorization: GPTPROTO_API_KEY' \\\n--header 'Content-Type: application/json' \\\n--data '{\n  \""model\"": \""gpt-4o-mini\"",\n  \""messages\"": [\n    {\n      \""role\"": \""user\"",\n      \""content\"": \""Who are you?\""\n    }\n  ],\n  \""stream\"": false\n}'\n""}], ""label"": ""Official Format""}]"
OpenAI,"https://oss.gptproto.com/ai-draw/AiIcon/GPT.png?x-oss-process=image/format,webp/quality,q_100/resize,w_160,h_160,m_fill",gpt-4o-mini,web-search,https://docs.gptproto.com/docs/allapi/OpenAI/gpt-4o-mini/official-format/web-search-response,"[{""content"": [{""title"": ""Web Search"", ""curl"": ""curl --location 'https://gptproto.com/v1/responses' \\\n--header 'Authorization: GPTPROTO_API_KEY' \\\n--header 'Content-Type: application/json' \\\n--data '{\n  \""model\"": \""gpt-4o-mini\"",\n  \""tools\"": [\n    {\n      \""type\"": \""web_search_preview\""\n    }\n  ],\n  \""input\"": [\n    {\n      \""role\"": \""user\"",\n      \""content\"": [\n        {\n          \""type\"": \""input_text\"",\n          \""text\"": \""What are the latest breakthroughs in quantum computing and their potential applications?\""\n        }\n      ]\n    }\n  ]\n}'\n""}], ""label"": ""Official Format""}]"
OpenAI,"https://oss.gptproto.com/ai-draw/AiIcon/GPT.png?x-oss-process=image/format,webp/quality,q_100/resize,w_160,h_160,m_fill",gpt-4o-mini-2024-07-18,file-analysis,https://docs.gptproto.com/docs/allapi/OpenAI/gpt-4o-mini-2024-07-18/official-format/file-analysis-response,"[{""content"": [{""title"": ""File Analysis"", ""curl"": ""curl --location 'https://gptproto.com/v1/responses' \\\n--header 'Authorization: GPTPROTO_API_KEY' \\\n--header 'Content-Type: application/json' \\\n--data '{\n  \""model\"": \""gpt-4o-mini-2024-07-18\"",\n  \""input\"": [\n    {\n      \""role\"": \""user\"",\n      \""content\"": [\n        {\n          \""type\"": \""input_text\"",\n          \""text\"": \""what is in this file?\""\n        },\n        {\n          \""type\"": \""input_file\"",\n          \""file_url\"": \""https://tos.gptproto.com/resource/gptproto.pdf\""\n        }\n      ]\n    }\n  ]\n}'\n""}], ""label"": ""Official Format""}]"
OpenAI,"https://oss.gptproto.com/ai-draw/AiIcon/GPT.png?x-oss-process=image/format,webp/quality,q_100/resize,w_160,h_160,m_fill",gpt-4o-mini-2024-07-18,image-to-text,https://docs.gptproto.com/docs/allapi/OpenAI/gpt-4o-mini-2024-07-18/official-format/image-to-text-response,"[{""content"": [{""title"": ""Image To Text (Response)"", ""curl"": ""curl --location 'https://gptproto.com/v1/responses' \\\n--header 'Authorization: GPTPROTO_API_KEY' \\\n--header 'Content-Type: application/json' \\\n--data '{\n  \""model\"": \""gpt-4o-mini-2024-07-18\"",\n  \""input\"": [\n    {\n      \""role\"": \""user\"",\n      \""content\"": [\n        {\n          \""type\"": \""input_text\"",\n          \""text\"": \""What is in this image?\""\n        },\n        {\n          \""type\"": \""input_image\"",\n          \""image_url\"": \""https://tos.gptproto.com/resource/cat.png\""\n        }\n      ]\n    }\n  ]\n}'\n""}, {""title"": ""Image To Text (Chat)"", ""curl"": ""curl --location 'https://gptproto.com/v1/chat/completions' \\\n--header 'Authorization: GPTPROTO_API_KEY' \\\n--header 'Content-Type: application/json' \\\n--data '{\n  \""model\"": \""gpt-4o-mini-2024-07-18\"",\n  \""messages\"": [\n    {\n      \""role\"": \""user\"",\n      \""content\"": [\n        {\n          \""type\"": \""text\"",\n          \""text\"": \""What is in this image?\""\n        },\n        {\n          \""type\"": \""image_url\"",\n          \""image_url\"": {\n            \""url\"": \""https://tos.gptproto.com/resource/cat.png\""\n          }\n        }\n      ]\n    }\n  ],\n  \""max_tokens\"": 300\n}'\n""}], ""label"": ""Official Format""}]"
OpenAI,"https://oss.gptproto.com/ai-draw/AiIcon/GPT.png?x-oss-process=image/format,webp/quality,q_100/resize,w_160,h_160,m_fill",gpt-4o-mini-2024-07-18,text-to-text,https://docs.gptproto.com/docs/allapi/OpenAI/gpt-4o-mini-2024-07-18/official-format/text-to-text-response,"[{""content"": [{""title"": ""Text To Text (Response)"", ""curl"": ""curl --location 'https://gptproto.com/v1/responses' \\\n--header 'Authorization: GPTPROTO_API_KEY' \\\n--header 'Content-Type: application/json' \\\n--data '{\n  \""model\"": \""gpt-4o-mini-2024-07-18\"",\n  \""input\"": [\n    {\n      \""role\"": \""user\"",\n      \""content\"": [\n        {\n          \""type\"": \""input_text\"",\n          \""text\"": \""Write a short poem about artificial intelligence and its impact on humanity.\""\n        }\n      ]\n    }\n  ]\n}'\n""}, {""title"": ""Text to Text (Chat)"", ""curl"": ""curl --location 'https://gptproto.com/v1/chat/completions' \\\n--header 'Authorization: GPTPROTO_API_KEY' \\\n--header 'Content-Type: application/json' \\\n--data '{\n  \""model\"": \""gpt-4o-mini-2024-07-18\"",\n  \""messages\"": [\n    {\n      \""role\"": \""user\"",\n      \""content\"": \""Who are you?\""\n    }\n  ],\n  \""stream\"": false\n}'\n""}], ""label"": ""Official Format""}]"
OpenAI,"https://oss.gptproto.com/ai-draw/AiIcon/GPT.png?x-oss-process=image/format,webp/quality,q_100/resize,w_160,h_160,m_fill",gpt-4o-mini-2024-07-18,web-search,https://docs.gptproto.com/docs/allapi/OpenAI/gpt-4o-mini-2024-07-18/official-format/web-search-response,"[{""content"": [{""title"": ""Web Search"", ""curl"": ""curl --location 'https://gptproto.com/v1/responses' \\\n--header 'Authorization: GPTPROTO_API_KEY' \\\n--header 'Content-Type: application/json' \\\n--data '{\n  \""model\"": \""gpt-4o-mini-2024-07-18\"",\n  \""tools\"": [\n    {\n      \""type\"": \""web_search_preview\""\n    }\n  ],\n  \""input\"": [\n    {\n      \""role\"": \""user\"",\n      \""content\"": [\n        {\n          \""type\"": \""input_text\"",\n          \""text\"": \""What are the latest breakthroughs in quantum computing and their potential applications?\""\n        }\n      ]\n    }\n  ]\n}'\n""}], ""label"": ""Official Format""}]"
OpenAI,"https://oss.gptproto.com/ai-draw/AiIcon/GPT.png?x-oss-process=image/format,webp/quality,q_100/resize,w_160,h_160,m_fill",gpt-5,file-analysis,https://docs.gptproto.com/docs/allapi/OpenAI/gpt-5/official-format/file-analysis-response,"[{""content"": [{""title"": ""File Analysis"", ""curl"": ""curl --location 'https://gptproto.com/v1/responses' \\\n--header 'Authorization: GPTPROTO_API_KEY' \\\n--header 'Content-Type: application/json' \\\n--data '{\n  \""model\"": \""gpt-5\"",\n  \""input\"": [\n    {\n      \""role\"": \""user\"",\n      \""content\"": [\n        {\n          \""type\"": \""input_text\"",\n          \""text\"": \""what is in this file?\""\n        },\n        {\n          \""type\"": \""input_file\"",\n          \""file_url\"": \""https://tos.gptproto.com/resource/gptproto.pdf\""\n        }\n      ]\n    }\n  ]\n}'\n""}], ""label"": ""Official Format""}]"
OpenAI,"https://oss.gptproto.com/ai-draw/AiIcon/GPT.png?x-oss-process=image/format,webp/quality,q_100/resize,w_160,h_160,m_fill",gpt-5,image-to-text,https://docs.gptproto.com/docs/allapi/OpenAI/gpt-5/official-format/image-to-text-response,"[{""content"": [{""title"": ""Image To Text (Response)"", ""curl"": ""curl --location 'https://gptproto.com/v1/responses' \\\n--header 'Authorization: GPTPROTO_API_KEY' \\\n--header 'Content-Type: application/json' \\\n--data '{\n  \""model\"": \""gpt-5\"",\n  \""input\"": [\n    {\n      \""role\"": \""user\"",\n      \""content\"": [\n        {\n          \""type\"": \""input_text\"",\n          \""text\"": \""What is in this image?\""\n        },\n        {\n          \""type\"": \""input_image\"",\n          \""image_url\"": \""https://tos.gptproto.com/resource/cat.png\""\n        }\n      ]\n    }\n  ]\n}'\n""}, {""title"": ""Image To Text (Chat)"", ""curl"": ""curl --location 'https://gptproto.com/v1/chat/completions' \\\n--header 'Authorization: GPTPROTO_API_KEY' \\\n--header 'Content-Type: application/json' \\\n--data '{\n  \""model\"": \""gpt-5\"",\n  \""messages\"": [\n    {\n      \""role\"": \""user\"",\n      \""content\"": [\n        {\n          \""type\"": \""text\"",\n          \""text\"": \""What is in this image?\""\n        },\n        {\n          \""type\"": \""image_url\"",\n          \""image_url\"": {\n            \""url\"": \""https://tos.gptproto.com/resource/cat.png\""\n          }\n        }\n      ]\n    }\n  ],\n  \""max_tokens\"": 300\n}'\n""}], ""label"": ""Official Format""}]"
